Feature_1	X0	X1	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99
X18											0.9999999999999999	0.9243110236220472		0.9250640589865607	0.905511811023622	0.9219488188976378	0.9244094488188976	0.9156496062992125	0.932071327720546	0.9156496062992125	0.8841535433070865	0.9282480314960628	0.9030511811023622		0.9345472440944882	0.937007874015748	0.9345472440944882	0.9307086614173227	0.9118110236220472	0.9093503937007873	0.9471456692913386	0.9408464566929132	0.9306102362204725	0.01948818897637795		-0.026968503937007872	-0.055314960629921264	0.025787401574803148	-0.000984251968503937	-0.07185039370078738	-0.05216535433070866	0.03838582677165354	-0.03248031496062992	0.002952755905511811	-0.07263779527559054		-0.11279527559055118	0.025787401574803148	-0.0498031496062992	-0.011220472440944882	-0.06948818897637794	-0.02854330708661417	-0.0017716535433070866	-0.060039370078740155	-0.03169291338582677	0.0005905511811023621		-0.0561023622047244	-0.02066929133858268	-0.0498031496062992	-0.024606299212598427	-0.01200787401574803	-0.09783464566929134	-0.000984251968503937	-0.005708661417322835	-0.0561023622047244	0.009251968503937008		-0.0702755905511811	-0.04744094488188976	-0.060039370078740155	0.013188976377952756	-0.00019685039370078737	-0.05846456692913385	-0.062401574803149604	0.010826771653543307	0.029724409448818895	0.03996062992125984		0.03838582677165354	0.0234251968503937	-0.008070866141732283	0.07381889763779527	0.09035433070866142	0.09665354330708661	0.021062992125984253	0.09665354330708661	0.08011811023622047	0.06279527559055118		0.042322834645669286	0.03996062992125984	0.058858267716535434	0.029724409448818895	0.109251968503937	0.04862204724409449	0.058858267716535434	0.03602362204724409	0.05098425196850393	0.07145669291338583
X19												0.9999999999999999		0.907911938503373	0.9495078740157479	0.9093503937007873	0.9306102362204725	0.9408464566929132	0.9588453694504001	0.9219488188976378	0.9181102362204723	0.9244094488188976	0.9282480314960628		0.9219488188976378	0.9306102362204725	0.9181102362204723	0.918011811023622	0.9306102362204725	0.9471456692913386	0.9282480314960628	0.9345472440944882	0.9408464566929132	0.06988188976377953		0.013188976377952756	-0.013582677165354329	0.03838582677165354	0.035236220472440946	-0.05059055118110236	-0.04114173228346457	0.08011811023622047	-0.004921259842519685	0.039173228346456694	-0.0561023622047244		-0.0687007874015748	0.03208661417322835	-0.008070866141732283	0.016338582677165352	-0.03169291338582677	0.016338582677165352	0.025787401574803148	-0.03011811023622047	0.014763779527559053	0.015551181102362203		-0.04114173228346457	-0.0033464566929133858	0.013188976377952756	0.025787401574803148	0.013188976377952756	-0.062401574803149604	0.03287401574803149	0.03838582677165354	-0.01200787401574803	0.025787401574803148		-0.02224409448818897	0.025787401574803148	-0.04114173228346457	0.03208661417322835	0.035236220472440946	-0.03720472440944882	-0.009645669291338583	0.03838582677165354	0.011614173228346458	0.021850393700787396		-0.000984251968503937	-0.000984251968503937	-0.038779527559055116	0.03681102362204724	0.043110236220472435	0.04704724409448818	-0.007283464566929134	0.05964566929133858	0.039173228346456694	0.015551181102362203		0.011614173228346458	0.015551181102362203	0.02421259842519685	-0.007283464566929134	0.062007874015748025	0.030511811023622045	0.009251968503937008	0.00531496062992126	0.013976377952755905	0.0344488188976378
X2			0.9471456692913386	0.9257874015748031	0.9294566752078649	0.9354703759870315	0.9345472440944882	0.9282480314960628	0.9282480314960628	0.9307086614173227	0.9118110236220472	0.918011811023622	0.9999999999999999	0.9291952099565969	0.9433070866141732	0.9093503937007873	0.9622047244094489	0.9219488188976378	0.9257961616901115	0.9660433070866141	0.9282480314960628	0.9030511811023622	0.9093503937007873	0.9282480314960628	0.9282480314960628	0.9307086614173227	0.9219488188976378	0.9433070866141732	0.9307086614173227	0.9156496062992125	0.9471456692913386	0.9093503937007873	0.9219488188976378	0.01948818897637795	0.9244365423835174	0.00452755905511811	-0.055314960629921264	0.025787401574803148	-0.000984251968503937	-0.03641732283464566	-0.02066929133858268	0.01948818897637795	-0.011220472440944882	0.00531496062992126	-0.0687007874015748	0.9118110236220472	-0.05846456692913385	0.03602362204724409	-0.03090551181102362	-0.040354330708661415	-0.040354330708661415	-0.007283464566929134	0.0234251968503937	-0.013582677165354329	-0.01515748031496063	-0.008070866141732283	0.9225016995241333	-0.05846456692913385	-0.0017716535433070866	-0.01200787401574803	-0.01200787401574803	0.010826771653543307	-0.0561023622047244	0.011614173228346458	0.0234251968503937	-0.0498031496062992	0.006889763779527558	0.9408464566929132	-0.02854330708661417	0.006889763779527558	-0.04350393700787401	0.013188976377952756	-0.0025590551181102358	-0.05216535433070866	-0.062401574803149604	0.04862204724409449	0.07145669291338583	0.05019685039370079	0.9282480314960628	0.0234251968503937	0.03996062992125984	0.008464566929133858	0.09665354330708661	0.11318897637795275	0.11948818897637795	0.05649606299212598	0.11948818897637795	0.09035433070866142	0.07303149606299213	0.9345472440944882	0.07145669291338583	0.05649606299212598	0.07539370078740157	0.046259842519685034	0.1446850393700787	0.08405511811023621	0.06279527559055118	0.03996062992125984	0.06122047244094487	0.09429133858267716
X20														1.0	0.9036500549077028	0.9459551325628824	0.9384510798514879	0.9258746012654919	0.9102364394993044	0.9258746012654919	0.9146054489358365	0.9338754379542961	0.9095330230612352		0.9421638864194949	0.9183705485540974	0.947262458819223	0.9459551325628824	0.9333786539768866	0.9258746012654919	0.9459551325628824	0.9258746012654919	0.9416148093918318	0.02768917010929248		-0.01764890446059719	-0.041050044449092715	0.006719656957590336	-0.00047063745228259174	-0.056319615123150146	-0.035088636720179894	0.01090310097788004	-0.026068085551430215	-0.044475239240704914	-0.05532604716833133		-0.06717042305077656	0.05080269832139309	-0.020420436124039116	-0.0331537938607959	-0.05660722689954505	-0.04826648538409246	0.013883804842336457	-0.06327459080688178	-0.05655493384929144	-0.012628771636249545		-0.07493594101343933	-0.03425194791612195	-0.025858913350415732	-0.014145270093604561	-0.035716153323223344	-0.0906500026146525	0.013962244417716888	-0.004706374522825917	-0.056581080374418245	-0.017282853108821838		-0.0527898342310307	-0.0473775035297809	-0.08254457982534122	0.013909951367463265	-0.016210845578622603	-0.05741776917847619	-0.07399466610887415	0.00928201642001778	0.017779637086231242	0.009857239972807614		0.016420017779637086	0.007321027035506982	-0.019453014694347123	0.045390367620143285	0.0881137896773519	0.08016524603880144	0.009465042095905455	0.0699942477644721	0.05380954871097632	0.04084087224807823		0.0495999581655598	0.015295717199184232	0.03989959734351305	-0.004889400198713592	0.08183862364691732	0.05001830256758877	0.030696020498875702	-0.0019871359096376093	0.020028238247136957	0.05420174658787848
X21															0.9999999999999999	0.9030511811023622	0.9244094488188976	0.9093503937007873	0.9203053914134812	0.9156496062992125	0.9030511811023622	0.9093503937007873	0.9156496062992125		0.9030511811023622	0.8992125984251969	0.8967519685039369	0.9181102362204723	0.9244094488188976	0.9345472440944882	0.9093503937007873	0.9093503937007873	0.9156496062992125	0.09114173228346456		0.057283464566929135	0.02421259842519685	0.05964566929133858	0.07854330708661417	0.013976377952755905	0.013188976377952756	0.09744094488188976	0.026574803149606294	0.05570866141732283	-0.01830708661417323		-0.008070866141732283	0.08011811023622047	0.009251968503937008	0.028937007874015742	-0.01515748031496063	0.062007874015748025	0.06358267716535433	0.00531496062992126	0.060433070866141726	0.06122047244094487		-0.008070866141732283	0.03838582677165354	0.05334645669291338	0.04704724409448818	0.03602362204724409	-0.01200787401574803	0.07854330708661417	0.06751968503937007	0.009251968503937008	0.06358267716535433		0.015551181102362203	0.04468503937007874	-0.005708661417322835	0.06751968503937007	0.05413385826771653	-0.01830708661417323	0.002952755905511811	0.08248031496062991	0.029724409448818895	0.046259842519685034		0.006889763779527558	0.0234251968503937	-0.03326771653543307	0.07381889763779527	0.07775590551181101	0.08405511811023621	0.027362204724409447	0.07775590551181101	0.06122047244094487	0.06279527559055118		0.042322834645669286	0.046259842519685034	0.08405511811023621	0.00452755905511811	0.09665354330708661	0.06122047244094487	0.03996062992125984	0.042322834645669286	0.025787401574803148	0.08405511811023621
X22																0.9999999999999999	0.9219488188976378	0.9118110236220472	0.9221095016472312	0.9307086614173227	0.9030511811023622	0.9030511811023622	0.8929133858267716		0.9307086614173227	0.9093503937007873	0.9030511811023622	0.9345472440944882	0.9219488188976378	0.9181102362204723	0.9219488188976378	0.9307086614173227	0.9054133858267716	0.0312992125984252		-0.01673228346456693	-0.03720472440944882	0.05019685039370079	0.017125984251968502	-0.05137795275590551	-0.023031496062992124	0.05019685039370079	0.006889763779527558	0.006889763779527558	-0.03562992125984252		-0.08366141732283464	0.058858267716535434	-0.01673228346456693	-0.009645669291338583	-0.038779527559055116	-0.015944881889763778	0.027362204724409447	-0.0498031496062992	-0.01515748031496063	0.021062992125984253		-0.05216535433070866	-0.01043307086614173	-0.023031496062992124	-0.01043307086614173	0.017125984251968502	-0.07736220472440944	0.00452755905511811	0.021062992125984253	-0.060826771653543305	0.021062992125984253		-0.04350393700787401	-0.039566929133858265	-0.05846456692913385	0.04389763779527559	0.017913385826771655	-0.041929133858267714	-0.04822834645669291	0.027362204724409447	0.029724409448818895	0.03996062992125984		0.010826771653543307	0.03366141732283464	0.00452755905511811	0.07775590551181101	0.1029527559055118	0.08169291338582678	0.0234251968503937	0.08405511811023621	0.06122047244094487	0.058858267716535434		0.07145669291338583	0.018700787401574805	0.06122047244094487	0.029724409448818895	0.09901574803149604	0.06122047244094487	0.05649606299212598	0.03208661417322835	0.03602362204724409	0.058858267716535434
X23																	0.9999999999999999	0.9345472440944882	0.933300214401506	0.9660433070866141	0.9093503937007873	0.9345472440944882	0.9156496062992125		0.9345472440944882	0.937007874015748	0.9345472440944882	0.9433070866141732	0.9244094488188976	0.9219488188976378	0.9471456692913386	0.9345472440944882	0.9495078740157479	-0.01200787401574803		-0.05846456692913385	-0.10334645669291338	-0.01200787401574803	-0.03641732283464566	-0.10334645669291338	-0.06476377952755905	-0.005708661417322835	-0.042716535433070864	-0.007283464566929134	-0.11043307086614172		-0.12539370078740156	-0.024606299212598427	-0.0498031496062992	-0.0655511811023622	-0.08838582677165352	-0.03248031496062992	-0.008070866141732283	-0.0702755905511811	-0.06318897637795275	-0.04350393700787401		-0.10649606299212598	-0.04586614173228346	-0.0561023622047244	-0.04350393700787401	-0.04350393700787401	-0.11673228346456693	-0.042716535433070864	-0.024606299212598427	-0.08759842519685039	-0.02854330708661417		-0.09547244094488187	-0.060039370078740155	-0.11043307086614172	-0.01200787401574803	-0.05688976377952755	-0.09625984251968503	-0.0938976377952756	-0.01437007874015748	-0.03326771653543307	-0.04822834645669291		-0.04350393700787401	-0.04586614173228346	-0.08366141732283464	-0.008070866141732283	0.014763779527559053	0.002165354330708661	-0.03562992125984252	0.03366141732283464	0.0234251968503937	-0.025393700787401573		-0.026968503937007872	-0.03562992125984252	-0.023031496062992124	-0.039566929133858265	0.03996062992125984	-0.01437007874015748	-0.02933070866141732	-0.05846456692913385	-0.01830708661417323	-0.004133858267716535
X24																		0.9999999999999999	0.9717094598127911	0.937007874015748	0.9030511811023622	0.9093503937007873	0.9181102362204723		0.9496062992125984	0.9345472440944882	0.9219488188976378	0.9219488188976378	0.9471456692913386	0.937007874015748	0.9408464566929132	0.9244094488188976	0.9471456692913386	0.025		-0.01043307086614173	-0.04114173228346457	0.025	0.025787401574803148	-0.05137795275590551	-0.023031496062992124	0.04389763779527559	-0.005708661417322835	0.013188976377952756	-0.04429133858267716		-0.0671259842519685	0.025	-0.01043307086614173	-0.009645669291338583	-0.03248031496062992	0.002952755905511811	0.03366141732283464	-0.04350393700787401	-0.021456692913385828	0.0061023622047244085		-0.060826771653543305	-0.01043307086614173	-0.01043307086614173	0.002165354330708661	0.002165354330708661	-0.0797244094488189	0.025787401574803148	0.018700787401574805	-0.041929133858267714	0.0061023622047244085		-0.04586614173228346	-0.023031496062992124	-0.060826771653543305	0.014763779527559053	0.00531496062992126	-0.04822834645669291	-0.03562992125984252	0.027362204724409447	-0.0498031496062992	-0.03326771653543307		-0.062401574803149604	-0.07736220472440944	-0.08759842519685039	-0.026968503937007872	-0.008070866141732283	0.008464566929133858	-0.062401574803149604	-0.0017716535433070866	-0.024606299212598427	-0.039566929133858265		-0.04586614173228346	-0.04822834645669291	-0.01830708661417323	-0.0687007874015748	0.013188976377952756	-0.04350393700787401	-0.03562992125984252	-0.05374015748031496	-0.0498031496062992	-0.01437007874015748
X25																			1.0	0.9351043246352561	0.8923286095277939	0.901845944673953	0.9126967526015792		0.9363070647910894	0.9253778172880824	0.9162265334936988	0.9191026512576479	0.933300214401506	0.9363070647910894	0.9291952099565969	0.9244626889086441	0.9328818699994773	0.052110024577733616		0.03725879830570517	-0.006981122208858444	0.04457982534121215	0.05660722689954505	-0.024813052345343308	-0.027872195785180152	0.06970663598807719	0.01725670658369503	0.05616273597238928	-0.03639596297652043		-0.05273754118077707	0.0512994822988025	-0.001934842859383988	0.016629189980651573	-0.012654918161376353	0.026460283428332378	0.04792658055744392	-0.01618469905349579	0.012681064686503164	0.026538723003712808		-0.02130941797835068	0.01733514615907546	0.011739789781937982	0.023636458714636824	0.02826439366208231	-0.0522930502536213	0.06288239292997962	0.04031794174554202	-0.007111854834492497	0.03597761857449145		-0.01482507974690164	0.017596611410343566	-0.02800292841081421	0.034774878418658166	0.03987345081838624	-0.014197563143858184	0.012576478585995922	0.05297285990691837	-0.08361658735554046	-0.08427025048371073		-0.10960623333159025	-0.10811588139936203	-0.11501856403284004	-0.04991371646708152	-0.04243581028081368	-0.04034408827066883	-0.09250640589865608	-0.023976363541285364	-0.06141818752287822	-0.07919782460910946		-0.06711813000052294	-0.08330282905401873	-0.07198138367410972	-0.10453380745698897	-0.020838780526068086	-0.06944517073680909	-0.06445118443758825	-0.10330492077602889	-0.0814987188202688	-0.07046488521675469
X26																				0.9999999999999999	0.9156496062992125	0.9156496062992125	0.9181102362204723		0.937007874015748	0.9345472440944882	0.9282480314960628	0.9597440944881889	0.9219488188976378	0.9181102362204723	0.9534448818897636	0.9307086614173227	0.9408464566929132	-0.01043307086614173		-0.04586614173228346	-0.09547244094488187	0.002165354330708661	-0.02224409448818897	-0.08917322834645669	-0.05846456692913385	-0.004133858267716535	-0.03326771653543307	-0.008070866141732283	-0.07578740157480314		-0.09862204724409447	0.0061023622047244085	-0.05216535433070866	-0.0561023622047244	-0.0639763779527559	-0.04350393700787401	-0.008070866141732283	-0.04586614173228346	-0.05295275590551181	-0.03169291338582677		-0.09862204724409447	-0.05216535433070866	-0.04586614173228346	-0.04586614173228346	-0.023031496062992124	-0.10492125984251968	-0.02854330708661417	-0.006496062992125984	-0.08996062992125983	-0.019094488188976376		-0.06476377952755905	-0.03562992125984252	-0.07342519685039368	-0.01043307086614173	-0.026181102362204722	-0.08366141732283464	-0.09625984251968503	0.00452755905511811	0.021062992125984253	0.0061023622047244085		-0.004133858267716535	-0.00019685039370078737	-0.041929133858267714	0.05649606299212598	0.06279527559055118	0.07303149606299213	0.002165354330708661	0.06279527559055118	0.05255905511811022	0.0312992125984252		0.025	-0.008858267716535433	0.014763779527559053	0.008464566929133858	0.07145669291338583	0.027362204724409447	0.028937007874015742	-0.01437007874015748	0.021062992125984253	0.04389763779527559
X27																					0.9999999999999999	0.8929133858267716	0.9156496062992125		0.9156496062992125	0.9219488188976378	0.905511811023622	0.9030511811023622	0.9219488188976378	0.9156496062992125	0.9282480314960628	0.8904527559055119	0.9093503937007873	0.03208661417322835		-0.01200787401574803	-0.05374015748031496	0.025787401574803148	0.013976377952755905	-0.04429133858267716	-0.015944881889763778	0.04862204724409449	0.0013779527559055118	-0.004921259842519685	-0.0498031496062992		-0.062401574803149604	0.01948818897637795	-0.039566929133858265	-0.03405511811023622	-0.037992125984251966	-0.008858267716535433	0.013188976377952756	-0.023818897637795274	-0.02933070866141732	-0.02224409448818897		-0.060039370078740155	-0.009645669291338583	0.006889763779527558	-0.024606299212598427	0.006889763779527558	-0.0687007874015748	0.00531496062992126	0.05098425196850393	-0.04350393700787401	0.01948818897637795		-0.015944881889763778	0.006889763779527558	-0.05374015748031496	0.013188976377952756	0.016338582677165352	-0.0561023622047244	-0.060039370078740155	0.03208661417322835	0.15177165354330707	0.14311023622047242		0.13287401574803148	0.12027559055118112	0.1013779527559055	0.15807086614173224	0.18326771653543308	0.2061023622047244	0.12657480314960629	0.1998031496062992	0.1919291338582677	0.14940944881889762		0.15177165354330707	0.14940944881889762	0.15807086614173224	0.13287401574803148	0.20216535433070865	0.17066929133858266	0.13681102362204722	0.12657480314960629	0.12893700787401574	0.1557086614173228
X28																						0.9999999999999999	0.9156496062992125		0.9156496062992125	0.9156496062992125	0.9559055118110236	0.9345472440944882	0.9345472440944882	0.9282480314960628	0.9345472440944882	0.9471456692913386	0.9306102362204725	-0.03090551181102362		-0.10019685039370077	-0.13956692913385826	-0.0498031496062992	-0.0781496062992126	-0.13877952755905512	-0.11673228346456693	-0.026968503937007872	-0.10177165354330708	-0.0702755905511811	-0.14192913385826772		-0.1545275590551181	-0.07263779527559054	-0.09625984251968503	-0.09940944881889764	-0.1324803149606299	-0.08051181102362205	-0.08129921259842518	-0.12066929133858267	-0.09862204724409447	-0.08917322834645669		-0.14586614173228346	-0.10413385826771651	-0.10649606299212598	-0.08129921259842518	-0.11043307086614172	-0.1734251968503937	-0.049015748031496054	-0.06633858267716536	-0.12539370078740156	-0.06633858267716536		-0.15216535433070866	-0.12303149606299213	-0.15216535433070866	-0.05374015748031496	-0.08444881889763779	-0.14429133858267718	-0.1356299212598425	-0.08129921259842518	0.002952755905511811	-0.005708661417322835		0.009251968503937008	-0.02224409448818897	-0.04744094488188976	0.0344488188976378	0.07224409448818898	0.06358267716535433	-0.0033464566929133858	0.03838582677165354	0.043110236220472435	0.01948818897637795		-0.0033464566929133858	0.013188976377952756	0.0344488188976378	-0.0033464566929133858	0.05964566929133858	0.040748031496062986	0.006889763779527558	-0.0033464566929133858	0.00531496062992126	0.04468503937007874
X29																							0.9999999999999999		0.9244094488188976	0.9408464566929132	0.9156496062992125	0.8904527559055119	0.9030511811023622	0.9181102362204723	0.9156496062992125	0.9244094488188976	0.9345472440944882	0.014763779527559053		-0.05846456692913385	-0.10177165354330708	-0.02933070866141732	-0.0033464566929133858	-0.0765748031496063	-0.07736220472440944	0.021062992125984253	-0.075	-0.024606299212598427	-0.10098425196850394		-0.11122047244094488	0.0061023622047244085	-0.04586614173228346	-0.04744094488188976	-0.08917322834645669	-0.04114173228346457	-0.05216535433070866	-0.0938976377952756	-0.05295275590551181	-0.037992125984251966		-0.0923228346456693	-0.05216535433070866	-0.05216535433070866	-0.04586614173228346	-0.054527559055118115	-0.11122047244094488	-0.02224409448818897	0.012401574803149604	-0.07106299212598426	-0.025393700787401573		-0.05846456692913385	-0.060826771653543305	-0.11122047244094488	-0.02933070866141732	-0.019881889763779526	-0.10255905511811024	-0.09625984251968503	-0.02066929133858268	0.021062992125984253	0.018700787401574805		0.03366141732283464	0.025	-0.01673228346456693	0.06909448818897637	0.08169291338582678	0.09822834645669291	0.014763779527559053	0.04389763779527559	0.07145669291338583	0.03759842519685039		0.025	0.02263779527559055	0.058858267716535434	0.021062992125984253	0.07145669291338583	0.03996062992125984	0.028937007874015742	0.0234251968503937	0.027362204724409447	0.06279527559055118
X3			0.9219488188976378	0.9320866141732282	0.9101866861894056	0.9245672750091515	0.9156496062992125	0.9408464566929132	0.9345472440944882	0.9471456692913386	0.8967519685039369	0.9282480314960628		0.9451445902839513	0.9093503937007873	0.9093503937007873	0.9282480314960628	0.9306102362204725	0.9328818699994773	0.9345472440944882	0.9345472440944882	0.9408464566929132	0.9282480314960628	0.9999999999999999	0.9408464566929132	0.9282480314960628	0.9408464566929132	0.9345472440944882	0.9432086614173227	0.9432086614173227	0.9369094488188976	0.9345472440944882	0.9471456692913386	0.043110236220472435	0.9416148093918318	-0.013582677165354329	-0.06948818897637794	0.011614173228346458	0.0061023622047244085	-0.06476377952755905	-0.03248031496062992	0.02421259842519685	-0.008858267716535433	-0.008858267716535433	-0.0702755905511811	0.9219488188976378	-0.0639763779527559	0.02421259842519685	-0.03248031496062992	-0.037992125984251966	-0.05216535433070866	-0.008858267716535433	-0.000984251968503937	-0.04665354330708661	-0.03720472440944882	-0.026181102362204722	0.9260837734665063	-0.0702755905511811	-0.03248031496062992	-0.019881889763779526	-0.007283464566929134	-0.019881889763779526	-0.10177165354330708	0.0061023622047244085	0.02421259842519685	-0.038779527559055116	-0.000984251968503937	0.9660433070866141	-0.042716535433070864	-0.026181102362204722	-0.0765748031496063	-0.011220472440944882	-0.026968503937007872	-0.0639763779527559	-0.05137795275590551	0.011614173228346458	0.04783464566929134	0.039173228346456694	0.9471456692913386	0.041535433070866136	0.016338582677165352	-0.006496062992125984	0.06673228346456692	0.10452755905511811	0.09586614173228346	0.035236220472440946	0.09586614173228346	0.08169291338582678	0.06437007874015747	0.9345472440944882	0.060433070866141726	0.045472440944881884	0.06279527559055118	0.028937007874015742	0.09822834645669291	0.06673228346456692	0.06437007874015747	0.02263779527559055	0.05649606299212598	0.06673228346456692
X30																									0.9999999999999999	0.9534448818897636	0.9156496062992125	0.9282480314960628	0.9282480314960628	0.937007874015748	0.9471456692913386	0.9244094488188976	0.9408464566929132	0.05649606299212598		0.014763779527559053	-0.015944881889763778	0.05649606299212598	0.04468503937007874	-0.026181102362204722	0.008464566929133858	0.05019685039370079	0.029724409448818895	0.03602362204724409	-0.025393700787401573		-0.03562992125984252	0.07539370078740157	-0.004133858267716535	0.01948818897637795	-0.007283464566929134	0.01948818897637795	0.03996062992125984	-0.008070866141732283	-0.008858267716535433	0.03759842519685039		-0.01043307086614173	0.021062992125984253	0.002165354330708661	0.027362204724409447	0.027362204724409447	-0.03562992125984252	0.04468503937007874	0.025	0.002165354330708661	0.0312992125984252		-0.01437007874015748	0.002165354330708661	-0.02933070866141732	0.05019685039370079	0.030511811023622045	-0.023031496062992124	-0.01673228346456693	0.03996062992125984	-0.008070866141732283	-0.004133858267716535		-0.02066929133858268	-0.023031496062992124	-0.039566929133858265	0.014763779527559053	0.03996062992125984	0.03759842519685039	-0.03326771653543307	0.046259842519685034	0.03602362204724409	-0.004133858267716535		0.008464566929133858	-0.00019685039370078737	-0.01437007874015748	-0.01437007874015748	0.06122047244094487	0.00452755905511811	0.0061023622047244085	-0.01200787401574803	0.00452755905511811	0.008464566929133858
X31																										0.9999999999999999	0.9282480314960628	0.9307086614173227	0.9181102362204723	0.9219488188976378	0.9345472440944882	0.9408464566929132	0.9345472440944882	0.01948818897637795		-0.03326771653543307	-0.0781496062992126	0.013188976377952756	-0.004921259842519685	-0.0655511811023622	-0.05216535433070866	0.01948818897637795	-0.03011811023622047	0.011614173228346458	-0.075		-0.09625984251968503	0.010826771653543307	-0.03720472440944882	-0.02775590551181102	-0.06318897637795275	-0.013582677165354329	-0.01437007874015748	-0.05137795275590551	-0.03169291338582677	-0.01437007874015748		-0.04586614173228346	-0.026968503937007872	-0.03720472440944882	-0.03720472440944882	-0.02066929133858268	-0.10019685039370077	0.0013779527559055118	-0.0017716535433070866	-0.0561023622047244	0.0005905511811023621		-0.060039370078740155	-0.024606299212598427	-0.062401574803149604	-0.005708661417322835	0.0061023622047244085	-0.05846456692913385	-0.0687007874015748	0.010826771653543307	0.06988188976377953	0.03602362204724409		0.05334645669291338	0.03838582677165354	0.025787401574803148	0.09507874015748032	0.11161417322834645	0.12421259842519684	0.05492125984251968	0.11791338582677165	0.1013779527559055	0.058858267716535434		0.06988188976377953	0.06122047244094487	0.06122047244094487	0.06358267716535433	0.12421259842519684	0.07618110236220471	0.08011811023622047	0.05098425196850393	0.07854330708661417	0.08011811023622047
X32																											0.9999999999999999	0.9408464566929132	0.9219488188976378	0.9282480314960628	0.9408464566929132	0.9471456692913386	0.9369094488188976	-0.03090551181102362		-0.08129921259842518	-0.11830708661417322	-0.024606299212598427	-0.07578740157480314	-0.10098425196850394	-0.10413385826771651	-0.01437007874015748	-0.0639763779527559	-0.0702755905511811	-0.11673228346456693		-0.1356299212598425	-0.04114173228346457	-0.07736220472440944	-0.09311023622047243	-0.10728346456692912	-0.08681102362204723	-0.04350393700787401	-0.10807086614173228	-0.10492125984251968	-0.0765748031496063		-0.14586614173228346	-0.07893700787401575	-0.08129921259842518	-0.062401574803149604	-0.06633858267716536	-0.1608267716535433	-0.040354330708661415	-0.04744094488188976	-0.11909448818897637	-0.060039370078740155		-0.11437007874015746	-0.09783464566929134	-0.13326771653543307	-0.04744094488188976	-0.07185039370078738	-0.10019685039370077	-0.12303149606299213	-0.0498031496062992	0.09114173228346456	0.06988188976377953		0.09744094488188976	0.06594488188976377	0.040748031496062986	0.11633858267716533	0.1478346456692913	0.1454724409448819	0.07854330708661417	0.12657480314960629	0.12499999999999999	0.1013779527559055		0.08484251968503936	0.08248031496062991	0.11003937007874015	0.06594488188976377	0.14153543307086613	0.11633858267716533	0.1013779527559055	0.06594488188976377	0.0998031496062992	0.12657480314960629
X33																												0.9999999999999999	0.9433070866141732	0.9219488188976378	0.9471456692913386	0.9471456692913386	0.9282480314960628	0.0344488188976378		-0.01200787401574803	-0.055314960629921264	0.0344488188976378	-0.007283464566929134	-0.05295275590551181	-0.01200787401574803	0.028149606299212596	-0.007283464566929134	0.015551181102362203	-0.0498031496062992		-0.07106299212598426	0.03602362204724409	-0.03484251968503937	-0.023818897637795274	-0.03169291338582677	-0.009645669291338583	0.025787401574803148	-0.02854330708661417	-0.019094488188976376	-0.0017716535433070866		-0.07106299212598426	-0.024606299212598427	-0.03484251968503937	-0.03484251968503937	-0.0017716535433070866	-0.0938976377952756	0.011614173228346458	0.00452755905511811	-0.060039370078740155	0.013188976377952756		-0.060039370078740155	-0.01200787401574803	-0.0498031496062992	0.025787401574803148	-0.012795275590551181	-0.04350393700787401	-0.05374015748031496	0.025787401574803148	0.05098425196850393	0.029724409448818895		0.028149606299212596	0.006889763779527558	-0.005708661417322835	0.08248031496062991	0.09271653543307086	0.09271653543307086	0.010826771653543307	0.09901574803149604	0.08248031496062991	0.06515748031496063		0.057283464566929135	0.0234251968503937	0.05492125984251968	0.025787401574803148	0.10531496062992125	0.06358267716535433	0.042322834645669286	0.013188976377952756	0.040748031496062986	0.08011811023622047
